SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
291230,0,Cash loans,F,N,Y,1,202500.0,1227901.5,52155.0,1129500.0,Family,Commercial associate,Higher education,Married,House / apartment,0.003069,-11956,-2590,-838.0,-2631,,1,1,0,1,1,0,,3.0,3,3,THURSDAY,15,0,0,0,0,1,1,Business Entity Type 3,0.4240947886358247,0.3784930849587346,0.6528965519806539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
387236,0,Cash loans,F,N,N,0,135000.0,450000.0,20979.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00823,-9020,-1829,-9020.0,-1698,,1,1,0,1,1,0,Waiters/barmen staff,2.0,2,2,MONDAY,14,1,1,0,1,1,0,Business Entity Type 3,,0.4591569779490442,0.5867400085415683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1443.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
169670,0,Revolving loans,M,N,Y,0,112500.0,157500.0,7875.0,157500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00733,-21483,365243,-11125.0,-4944,,1,0,0,1,1,0,,2.0,2,2,SATURDAY,16,0,0,0,0,0,0,XNA,0.7703660165751197,0.6309587029449821,0.5762088360175724,0.1031,0.112,0.9846,,,0.0,0.2069,0.1667,,0.0,,0.0869,,0.0313,0.105,0.1162,0.9846,,,0.0,0.2069,0.1667,,0.0,,0.0906,,0.0332,0.1041,0.112,0.9846,,,0.0,0.2069,0.1667,,0.0,,0.0885,,0.032,reg oper account,block of flats,0.0765,"Stone, brick",No,0.0,0.0,0.0,0.0,-3144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
244135,0,Cash loans,M,Y,N,1,337500.0,248760.0,26248.5,225000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.04622,-12794,-3574,-1774.0,-5150,14.0,1,1,0,1,0,0,,3.0,1,1,SUNDAY,11,0,0,0,0,0,0,Military,0.6571514827801375,0.6599314826650198,0.6263042766749393,0.2165,0.1088,0.9841,0.7824,0.0223,0.24,0.2069,0.3333,0.375,,0.1765,0.21,0.0,0.0,0.2206,0.1129,0.9841,0.7909,0.0225,0.2417,0.2069,0.3333,0.375,,0.1928,0.2188,0.0,0.0,0.2186,0.1088,0.9841,0.7853,0.0224,0.24,0.2069,0.3333,0.375,,0.1796,0.2137,0.0,0.0,reg oper account,block of flats,0.1652,Panel,No,5.0,0.0,5.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
218355,0,Cash loans,F,N,Y,0,315000.0,953941.5,37255.5,823500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.014464,-17357,-1628,-10184.0,-900,,1,1,0,1,0,0,,1.0,2,2,MONDAY,6,0,0,0,0,1,1,Industry: type 4,0.3766903577538744,0.7647282948307337,,0.1237,0.1441,0.9861,,,0.0,0.2759,0.1667,,0.1379,,0.1198,,0.0,0.1261,0.1495,0.9861,,,0.0,0.2759,0.1667,,0.141,,0.1248,,0.0,0.1249,0.1441,0.9861,,,0.0,0.2759,0.1667,,0.1403,,0.1219,,0.0,,block of flats,0.1051,Panel,No,0.0,0.0,0.0,0.0,-1626.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
379655,0,Cash loans,F,N,Y,0,292500.0,675000.0,17937.0,675000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.026392,-20780,-1323,-871.0,-4232,,1,1,0,1,0,0,Private service staff,1.0,2,2,SUNDAY,13,0,0,0,0,0,0,Self-employed,0.7116405540966689,0.643303765420792,0.5298898341969072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-661.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
403228,0,Cash loans,F,N,Y,0,126000.0,906615.0,30091.5,688500.0,Family,State servant,Higher education,Married,House / apartment,0.020713,-18856,-1449,-2605.0,-2408,,1,1,1,1,1,0,Core staff,2.0,3,2,WEDNESDAY,10,0,0,0,0,0,0,Kindergarten,,0.5318743364553736,0.5884877883422673,0.1485,0.0973,0.9811,0.7416,0.2608,0.2,0.1724,0.3333,0.375,0.0881,0.121,0.1813,0.0,0.0,0.1513,0.1009,0.9811,0.7517,0.2632,0.2014,0.1724,0.3333,0.375,0.0901,0.1322,0.1889,0.0,0.0,0.1499,0.0973,0.9811,0.7451,0.2625,0.2,0.1724,0.3333,0.375,0.0896,0.1231,0.1845,0.0,0.0,reg oper spec account,block of flats,0.1426,Panel,No,1.0,0.0,1.0,0.0,-2433.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,4.0
205501,0,Cash loans,M,N,N,2,360000.0,1381113.0,36562.5,1206000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.019101,-12813,-4722,-80.0,-4705,,1,1,0,1,0,0,High skill tech staff,4.0,2,2,THURSDAY,14,0,0,0,0,0,0,Telecom,0.4237774546000812,0.4543712683249804,0.7062051096536562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
133768,0,Cash loans,F,N,Y,0,180000.0,286704.0,17667.0,247500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-19310,-11547,-4844.0,-2788,,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,Construction,0.3368013038980455,0.5500146958387322,0.5388627065779676,0.1433,0.1407,0.9921,0.8912,0.0389,0.16,0.1724,0.3333,0.0417,0.0874,0.1126,0.1733,0.0193,0.3076,0.146,0.146,0.9921,0.8955,0.0393,0.1611,0.1724,0.3333,0.0417,0.0894,0.123,0.1806,0.0195,0.3256,0.1447,0.1407,0.9921,0.8927,0.0391,0.16,0.1724,0.3333,0.0417,0.089,0.1146,0.1764,0.0194,0.314,reg oper account,block of flats,0.2032,Panel,No,1.0,0.0,1.0,0.0,-1909.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
373129,0,Cash loans,M,Y,Y,0,315000.0,971280.0,54364.5,900000.0,Other_A,Pensioner,Secondary / secondary special,Civil marriage,With parents,0.032561,-22055,365243,-9658.0,-4639,4.0,1,0,0,1,1,1,,2.0,1,1,SUNDAY,15,0,0,0,0,0,0,XNA,,0.5576119601938747,0.7838324335199619,0.1639,0.0935,0.9836,0.7756,0.0342,0.16,0.1379,0.375,0.0417,0.0652,0.1336,0.175,0.0,0.0,0.1669999999999999,0.0781,0.9816,0.7583,0.0341,0.1611,0.1379,0.375,0.0417,0.0651,0.146,0.182,0.0,0.0,0.1655,0.0935,0.9836,0.7786,0.0344,0.16,0.1379,0.375,0.0417,0.0663,0.136,0.1782,0.0,0.0,reg oper account,block of flats,0.1569,Panel,No,0.0,0.0,0.0,0.0,-1331.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
394430,0,Cash loans,M,N,N,2,112500.0,333000.0,16326.0,333000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-13511,-582,-849.0,-4087,,1,1,1,1,1,0,,4.0,3,3,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.2879783722809451,0.6263042766749393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-713.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0
348845,0,Cash loans,F,Y,N,0,225000.0,225000.0,12564.0,225000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-14468,-5331,-3819.0,-4740,1.0,1,1,0,1,1,0,Medicine staff,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,Other,0.2350360072717485,0.7579059332586656,,0.066,0.0807,0.9742,,,0.0,0.1379,0.1667,,0.0536,,0.0508,,0.0528,0.0672,0.0837,0.9742,,,0.0,0.1379,0.1667,,0.0549,,0.053,,0.0559,0.0666,0.0807,0.9742,,,0.0,0.1379,0.1667,,0.0546,,0.0518,,0.0539,,block of flats,0.0515,"Stone, brick",No,0.0,0.0,0.0,0.0,-1130.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
156350,0,Cash loans,F,N,Y,3,45000.0,545040.0,26640.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.015221,-10953,-818,-5209.0,-2945,,1,1,1,1,1,0,Laborers,5.0,2,2,TUESDAY,13,0,0,0,0,0,0,Self-employed,0.541306107191379,0.2067245669110432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-841.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
325930,0,Cash loans,M,Y,Y,0,180000.0,210456.0,13576.5,166500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-11046,-2410,-1310.0,-3704,10.0,1,1,0,1,0,0,Drivers,2.0,2,2,THURSDAY,12,0,0,0,0,1,1,Industry: type 9,,0.595591456950598,0.4650692149562261,0.0881,,0.9965,,,0.12,0.1207,0.3333,,0.0013,,0.0881,,0.054,0.0756,,0.9965,,,0.0403,0.069,0.3333,,0.0014,,0.0749,,0.0572,0.089,,0.9965,,,0.12,0.1207,0.3333,,0.0014,,0.0897,,0.0551,,block of flats,0.0707,Panel,No,0.0,0.0,0.0,0.0,-414.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
288205,0,Cash loans,F,N,Y,0,157500.0,349258.5,23467.5,301500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.01885,-15143,-3668,-1686.0,-4906,,1,1,0,1,0,1,Sales staff,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,Trade: type 7,0.6403771735022687,0.4073810008322381,0.2896112383820055,0.0577,0.065,0.9826,0.762,0.0,0.0,0.1379,0.1667,0.0417,0.0883,0.0471,0.0532,0.0,0.0514,0.0588,0.0674,0.9826,0.7713,0.0,0.0,0.1379,0.1667,0.0417,0.0903,0.0514,0.0554,0.0,0.0544,0.0583,0.065,0.9826,0.7652,0.0,0.0,0.1379,0.1667,0.0417,0.0898,0.0479,0.0541,0.0,0.0525,reg oper spec account,block of flats,0.0418,"Stone, brick",No,0.0,0.0,0.0,0.0,-1020.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
377174,0,Cash loans,F,N,Y,0,157500.0,792000.0,,792000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.026392,-17661,-2885,-8594.0,-1221,,1,1,0,1,1,0,Managers,2.0,2,2,SATURDAY,14,0,0,0,0,0,0,Other,0.7754040045649455,0.6563053394035595,0.6512602186973006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-322.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
117828,0,Cash loans,M,Y,Y,1,90000.0,497520.0,39438.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-9193,-1036,-494.0,-1882,21.0,1,1,0,1,0,0,Sales staff,3.0,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,,0.5331427378576158,0.3656165070113335,0.0124,0.0,0.9722,0.6192,0.0021,0.0,0.1034,0.0417,0.0833,0.0178,0.0101,0.0125,,0.0,0.0126,0.0,0.9722,0.6341,0.0021,0.0,0.1034,0.0417,0.0833,0.0182,0.011,0.013,,0.0,0.0125,0.0,0.9722,0.6243,0.0021,0.0,0.1034,0.0417,0.0833,0.0181,0.0103,0.0127,,0.0,reg oper account,block of flats,0.0098,"Stone, brick",No,0.0,0.0,0.0,0.0,-601.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
193259,1,Cash loans,M,Y,N,2,180000.0,1255680.0,45234.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.0228,-12628,-86,-6716.0,-4988,1.0,1,1,1,1,0,0,Laborers,4.0,2,2,SATURDAY,19,0,0,0,0,0,0,Business Entity Type 3,0.2133764544959178,0.5774942150655745,0.5388627065779676,0.0072,,0.9518,,,,0.0345,0.0417,,0.0104,,0.0029,,,0.0074,,0.9518,,,,0.0345,0.0417,,0.0106,,0.003,,,0.0073,,0.9518,,,,0.0345,0.0417,,0.0106,,0.003,,,,block of flats,0.0035,Wooden,No,6.0,0.0,6.0,0.0,-3178.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
425869,0,Cash loans,F,N,N,0,76500.0,168102.0,9513.0,148500.0,Unaccompanied,Working,Secondary / secondary special,Widow,Municipal apartment,0.018029,-23975,-6993,-14892.0,-3924,,1,1,0,1,0,0,Security staff,1.0,3,3,SATURDAY,7,0,0,0,0,0,0,Other,,0.706183450009815,0.4578995512067301,0.0082,0.0,0.9702,,,0.0,0.069,0.0417,,0.0,,0.0069999999999999,,0.0,0.0084,0.0,0.9702,,,0.0,0.069,0.0417,,0.0,,0.0073,,0.0,0.0083,0.0,0.9702,,,0.0,0.069,0.0417,,0.0,,0.0072,,0.0,,block of flats,0.0064,Wooden,No,1.0,0.0,1.0,0.0,-1095.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
392081,0,Cash loans,F,N,Y,2,112500.0,314100.0,16573.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-11381,-1710,-1344.0,-3261,,1,1,0,1,0,0,Laborers,4.0,2,2,THURSDAY,13,0,0,0,0,0,0,Self-employed,,0.5896946580980504,0.6363761710860439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
351313,0,Cash loans,F,N,N,0,121500.0,545040.0,25537.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.008575,-12635,-3443,-1679.0,-4751,,1,1,1,1,1,0,,2.0,2,2,THURSDAY,16,0,0,0,0,1,1,Business Entity Type 1,0.6798158205241764,0.659636967015962,0.7544061731797895,0.1052,0.0545,0.9786,,,0.08,0.069,0.3333,,0.065,,0.0873,,0.084,0.1071,0.0566,0.9786,,,0.0806,0.069,0.3333,,0.0665,,0.0909,,0.0889,0.1062,0.0545,0.9786,,,0.08,0.069,0.3333,,0.0662,,0.0889,,0.0857,,block of flats,0.0869,"Stone, brick",No,0.0,0.0,0.0,0.0,-1362.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
357831,0,Revolving loans,F,Y,Y,2,157500.0,337500.0,16875.0,337500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.028663,-14426,-1800,-3372.0,-4101,64.0,1,1,0,1,0,0,Sales staff,3.0,2,2,WEDNESDAY,8,0,0,0,0,0,0,Self-employed,,0.4259706635955109,0.6971469077844458,0.1031,0.1102,0.9786,0.7076,0.0074,0.0,0.2069,0.1667,0.2083,0.0726,0.0841,0.0901,0.0,0.0,0.105,0.1143,0.9786,0.7190000000000001,0.0075,0.0,0.2069,0.1667,0.2083,0.0743,0.0918,0.0938,0.0,0.0,0.1041,0.1102,0.9786,0.7115,0.0075,0.0,0.2069,0.1667,0.2083,0.0739,0.0855,0.0917,0.0,0.0,reg oper account,block of flats,0.0749,Block,No,2.0,0.0,2.0,0.0,-113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
163159,0,Cash loans,M,Y,Y,0,225000.0,1314117.0,38551.5,1147500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00702,-13453,-4081,-3748.0,-1430,10.0,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,11,0,0,0,0,0,0,Insurance,,0.4328232869994623,0.4135967602644276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-538.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
172506,0,Cash loans,M,Y,Y,0,193500.0,219870.0,12055.5,157500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.031329,-10081,-139,-9733.0,-1869,6.0,1,1,0,1,0,0,Sales staff,1.0,2,2,SATURDAY,10,0,0,0,1,1,0,Business Entity Type 3,,0.0188707175570466,0.4031416766587513,0.0412,0.0469,0.9727,0.626,0.0097,0.0,0.1379,0.1667,0.2083,0.0552,0.0328,0.0493,0.0039,0.0054,0.042,0.0486,0.9727,0.6406,0.0098,0.0,0.1379,0.1667,0.2083,0.0565,0.0358,0.0514,0.0039,0.0057,0.0416,0.0469,0.9727,0.631,0.0097,0.0,0.1379,0.1667,0.2083,0.0562,0.0333,0.0502,0.0039,0.0055,reg oper account,block of flats,0.04,"Stone, brick",No,0.0,0.0,0.0,0.0,-204.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
456230,0,Cash loans,F,Y,Y,1,292500.0,355536.0,18283.5,270000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.072508,-16010,-1185,-5034.0,-4392,9.0,1,1,0,1,1,0,,3.0,1,1,SATURDAY,17,0,0,0,0,0,0,Business Entity Type 2,,0.6610250146106955,0.1997705696341145,0.2459,0.1975,0.9781,,,0.28,0.2414,0.3333,,,,0.2358,,0.1157,0.2006,0.199,0.9782,,,0.2417,0.2069,0.3333,,,,0.1962,,0.0037,0.2483,0.1975,0.9781,,,0.28,0.2414,0.3333,,,,0.24,,0.1181,,block of flats,0.1976,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
189674,0,Cash loans,F,N,Y,0,270000.0,288562.5,28242.0,261000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.020246,-16772,-482,-2226.0,-318,,1,1,0,1,0,0,,2.0,3,3,FRIDAY,13,0,0,0,0,1,1,Government,0.6077761029704576,0.5203930186564854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2430.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
311330,0,Cash loans,F,N,Y,0,225000.0,840996.0,24718.5,702000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0096569999999999,-21179,365243,-11350.0,-4005,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,14,0,0,0,0,0,0,XNA,,0.5222483812753963,0.6528965519806539,0.0897,0.0722,0.9856,0.8028,0.0257,0.08,0.1034,0.25,0.2917,0.0237,0.0727,0.0895,0.0019,0.0521,0.0315,0.0313,0.9846,0.7975,0.0131,0.0,0.069,0.1667,0.2083,0.0,0.0266,0.0264,0.0,0.0051,0.0906,0.0722,0.9856,0.8054,0.0259,0.08,0.1034,0.25,0.2917,0.0242,0.074,0.0911,0.0019,0.0532,reg oper spec account,block of flats,0.1621,"Stone, brick",No,0.0,0.0,0.0,0.0,-395.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
291845,0,Cash loans,F,N,Y,1,112500.0,622188.0,25110.0,472500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.0096569999999999,-16232,-6862,-6758.0,-351,,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,18,0,0,0,0,0,0,Business Entity Type 1,,0.6519814258914791,0.2650494299443805,0.0124,0.0191,0.9707,,,0.0,0.069,0.0417,,0.0311,,0.014,,0.0,0.0126,0.0198,0.9707,,,0.0,0.069,0.0417,,0.0318,,0.0146,,0.0,0.0125,0.0191,0.9707,,,0.0,0.069,0.0417,,0.0317,,0.0142,,0.0,reg oper account,block of flats,0.0123,"Stone, brick",No,1.0,0.0,1.0,0.0,-201.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
232262,0,Cash loans,F,N,N,1,135000.0,508495.5,37345.5,454500.0,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,0.0105,-11428,-1888,-5104.0,-3774,,1,1,0,1,0,0,Core staff,3.0,3,3,SATURDAY,12,0,0,0,0,0,0,Self-employed,0.7094553036765839,0.5846908971840105,,0.0186,0.0359,0.9846,0.7892,0.0137,0.0,0.069,0.0833,0.125,0.0216,0.0151,0.0182,0.0,0.0,0.0189,0.037,0.9816,0.7583,0.0136,0.0,0.069,0.0833,0.125,0.0169,0.0165,0.0188,0.0,0.0,0.0187,0.0359,0.9846,0.792,0.0138,0.0,0.069,0.0833,0.125,0.022,0.0154,0.0185,0.0,0.0,reg oper account,block of flats,0.0218,Panel,No,0.0,0.0,0.0,0.0,-159.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0
342549,0,Cash loans,M,Y,Y,1,157500.0,364500.0,17856.0,364500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.018209,-15107,-982,-78.0,-2348,10.0,1,1,0,1,0,0,Laborers,3.0,3,3,SATURDAY,7,0,0,0,1,1,0,Business Entity Type 3,0.2107562279399172,0.4630693133288505,0.470456116119975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-269.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
135177,0,Cash loans,F,N,N,0,72000.0,781920.0,25969.5,675000.0,Unaccompanied,Pensioner,Lower secondary,Widow,House / apartment,0.031329,-23386,365243,-2500.0,-2632,,1,0,0,1,1,0,,1.0,2,2,THURSDAY,12,0,0,0,0,0,0,XNA,,0.7110507439080641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
